TotalOrders,TotalSpent,AvgOrderValue,TotalTransactions,FirstPurchase,LastPurchase,TotalItems,CustomerLifespan,Recency
1,160.57,5.02,32,2019-10-22 12:56:00,2019-10-22 12:56:00,66,0,45
4,537.74,6.18,87,2019-05-25 12:26:00,2019-11-22 15:03:00,346,181,14
15,2676.56,5.35,500,2018-11-29 14:34:00,2019-12-04 12:18:00,1657,369,3
1,228.96,228.96,1,2019-09-12 13:12:00,2019-09-12 13:12:00,216,0,85
5,1159.52,5.39,215,2019-02-13 10:49:00,2019-11-23 11:25:00,1401,283,14
1,110.75,12.31,9,2019-06-11 14:29:00,2019-06-11 14:29:00,112,0,178
4,1286.07,18.11,71,2019-10-17 16:05:00,2019-11-29 15:47:00,795,42,7
3,587.15,21.75,27,2019-03-09 16:05:00,2019-11-01 18:45:00,113,237,35
2,1740.0,217.5,8,2019-07-06 16:17:00,2019-07-31 17:19:00,1200,25,128
1,1393.06,87.07,16,2019-10-18 10:34:00,2019-10-18 10:34:00,1006,0,50
1,178.22,9.38,19,2019-01-30 11:07:00,2019-01-30 11:07:00,166,0,311
2,388.14,8.63,45,2019-11-13 16:29:00,2019-11-13 16:30:00,153,0,23
2,365.85,6.2,59,2018-12-17 14:16:00,2019-02-07 16:57:00,202,52,302
1,127.86,8.52,15,2019-11-26 14:37:00,2019-11-26 14:37:00,161,0,10
3,585.79,4.44,132,2019-06-06 17:09:00,2019-11-20 13:11:00,335,166,16
3,488.2,16.83,29,2019-02-19 09:55:00,2019-10-19 15:43:00,157,242,48
2,312.23,8.92,35,2019-02-01 10:26:00,2019-04-12 14:43:00,191,70,238
11,4481.18,10.9,411,2019-01-10 16:57:00,2019-12-07 09:00:00,2701,330,0
8,4801.56,10.26,468,2019-01-09 12:11:00,2019-11-25 12:13:00,4777,320,12
1,168.4,4.95,34,2019-04-13 14:21:00,2019-04-13 14:21:00,150,0,237
8,1912.67,17.23,111,2019-01-04 11:57:00,2019-11-14 15:26:00,1391,314,22
4,446.18,13.52,33,2019-06-21 11:50:00,2019-09-26 10:14:00,540,96,72
3,423.89,4.87,87,2018-12-11 15:20:00,2019-11-20 13:30:00,152,343,16
8,1342.68,5.31,253,2018-12-10 12:00:00,2019-10-28 11:37:00,749,321,40
4,646.92,11.35,57,2019-01-29 11:46:00,2019-10-28 15:28:00,408,272,39
2,495.77,17.71,28,2019-03-01 12:53:00,2019-05-03 09:05:00,85,62,218
3,400.1,5.8,69,2018-12-11 15:16:00,2019-05-22 15:45:00,367,162,198
2,203.2,8.47,24,2019-01-30 14:12:00,2019-09-28 12:36:00,86,240,70
20,4100.92,9.81,418,2018-11-29 12:35:00,2019-11-14 11:17:00,2076,349,23
1,404.66,4.88,83,2019-11-26 13:56:00,2019-11-26 13:56:00,663,0,10
29,20275.61,186.01,109,2018-11-30 12:58:00,2019-11-29 11:59:00,25649,363,8
1,65.4,32.7,2,2019-10-03 13:05:00,2019-10-03 13:05:00,25,0,64
1,199.29,3.91,51,2019-12-03 17:36:00,2019-12-03 17:36:00,150,0,3
2,336.4,22.43,15,2019-05-02 16:07:00,2019-11-18 15:48:00,88,199,18
1,261.11,5.56,47,2019-11-23 11:02:00,2019-11-23 11:02:00,201,0,14
6,2686.42,95.94,28,2019-06-25 12:11:00,2019-11-30 11:28:00,1902,157,7
2,784.11,10.05,78,2019-11-04 11:25:00,2019-11-18 11:00:00,542,13,19
4,1259.56,83.97,15,2019-02-23 12:28:00,2019-09-21 10:31:00,1068,209,77
34,31833.68,149.45,213,2019-01-10 15:48:00,2019-12-07 09:38:00,7612,330,0
2,508.8,169.6,3,2019-06-26 12:21:00,2019-06-27 09:58:00,480,0,163
2,457.91,7.39,62,2018-12-14 19:04:00,2019-02-04 12:48:00,320,51,306
1,203.87,50.97,4,2019-05-02 13:22:00,2019-05-02 13:22:00,241,0,218
8,7330.8,271.51,27,2018-12-01 09:45:00,2019-10-29 14:12:00,2005,332,38
2,696.41,7.57,92,2019-11-15 13:58:00,2019-11-15 14:08:00,254,0,21
3,653.38,17.19,38,2019-03-27 13:04:00,2019-08-15 09:48:00,310,140,114
5,2129.96,10.0,213,2018-12-19 17:16:00,2019-08-03 15:38:00,1097,226,125
13,2633.85,44.64,59,2018-12-03 13:53:00,2019-12-03 10:15:00,701,364,4
1,281.62,8.53,33,2019-11-01 15:18:00,2019-11-01 15:18:00,117,0,35
15,31906.82,161.15,198,2018-12-12 13:28:00,2019-12-03 16:26:00,32748,356,3
3,1031.41,12.58,82,2019-07-10 14:17:00,2019-12-06 17:12:00,726,149,0
3,2200.42,19.47,113,2018-12-06 10:35:00,2019-01-08 15:07:00,787,33,332
1,32.65,16.32,2,2019-06-27 12:53:00,2019-06-27 12:53:00,3,0,162
2,771.85,59.37,13,2019-04-03 16:42:00,2019-06-06 10:36:00,105,63,184
5,1214.72,18.98,64,2019-05-06 15:21:00,2019-11-21 15:46:00,616,199,15
3,778.94,19.0,41,2019-03-21 13:44:00,2019-11-25 14:25:00,306,249,11
7,1258.06,19.06,66,2018-11-30 16:29:00,2019-12-05 11:36:00,738,369,2
2,778.0,129.67,6,2019-06-06 11:43:00,2019-10-25 12:13:00,2100,141,43
1,507.84,36.27,14,2019-09-19 12:50:00,2019-09-19 12:50:00,114,0,79
7,6893.42,25.63,269,2019-03-01 13:45:00,2019-11-08 12:47:00,4302,251,29
2,463.46,15.45,30,2019-01-18 11:39:00,2019-10-26 13:00:00,289,281,41
12,4226.57,20.52,206,2018-12-05 15:03:00,2019-11-26 13:47:00,1876,355,10
3,598.83,19.96,30,2018-11-29 09:56:00,2019-10-18 14:52:00,265,323,49
6,1979.37,16.92,117,2019-02-14 14:44:00,2019-11-21 13:27:00,2253,279,15
2,698.41,26.86,26,2019-05-04 09:14:00,2019-10-22 13:36:00,459,171,45
2,759.17,17.66,43,2019-10-08 11:37:00,2019-11-18 15:30:00,407,41,18
6,5037.26,18.59,271,2019-02-28 16:34:00,2019-11-29 18:07:00,3094,274,7
1,100.8,50.4,2,2019-09-27 11:29:00,2019-09-27 11:29:00,34,0,71
28,17256.85,52.61,328,2018-12-04 09:37:00,2019-12-07 09:45:00,9474,368,0
3,524.92,13.46,39,2019-05-03 09:53:00,2019-08-01 13:22:00,624,90,127
2,265.76,18.98,14,2018-12-07 13:05:00,2019-11-05 09:24:00,190,332,32
1,403.3,9.38,43,2019-01-28 14:36:00,2019-01-28 14:36:00,292,0,312
2,365.76,7.62,48,2019-10-31 17:30:00,2019-11-19 17:33:00,207,19,17
1,303.16,5.61,54,2019-09-10 14:24:00,2019-09-10 14:24:00,185,0,87
7,2373.82,17.72,134,2019-09-13 13:54:00,2019-12-05 13:16:00,1693,82,1
2,216.3,24.03,9,2019-04-25 11:33:00,2019-12-06 12:30:00,90,225,1
1,388.45,22.85,17,2019-03-29 10:26:00,2019-03-29 10:26:00,103,0,253
3,186.42,37.28,5,2019-04-04 12:05:00,2019-07-04 11:54:00,246,90,156
6,2248.56,16.66,135,2019-02-20 13:02:00,2019-11-01 09:17:00,1496,253,36
1,534.24,534.24,1,2019-05-02 10:47:00,2019-05-02 10:47:00,504,0,219
3,2940.04,21.78,135,2019-06-18 09:04:00,2019-07-13 12:05:00,2119,25,147
2,120.9,13.43,9,2019-01-31 14:40:00,2019-06-14 10:42:00,198,133,176
2,541.53,15.04,36,2019-09-27 10:10:00,2019-10-28 14:18:00,443,31,39
7,2520.86,9.1,277,2018-12-13 10:57:00,2019-12-05 16:56:00,1122,357,1
46,194550.79,577.3,337,2018-12-05 09:23:00,2019-11-29 13:29:00,69993,359,7
7,1721.4,17.21,100,2019-08-24 11:54:00,2019-12-06 15:02:00,1203,104,0
2,486.72,25.62,19,2019-10-04 17:02:00,2019-11-20 09:42:00,219,46,17
4,517.53,8.48,61,2018-12-13 10:54:00,2019-05-29 13:58:00,243,167,191
1,131.7,16.46,8,2019-05-18 12:31:00,2019-05-18 12:31:00,66,0,203
1,249.86,14.7,17,2018-12-07 15:23:00,2018-12-07 15:23:00,222,0,364
5,1737.7,91.46,19,2019-01-02 14:33:00,2019-08-03 12:48:00,826,212,126
1,316.5,5.86,54,2019-11-22 13:01:00,2019-11-22 13:01:00,170,0,14
2,657.3,5.92,111,2019-10-08 17:00:00,2019-10-25 13:25:00,537,16,42
6,622.43,21.46,29,2018-11-29 16:24:00,2019-09-04 15:04:00,236,278,93
3,757.46,6.82,111,2019-11-08 12:01:00,2019-11-15 10:21:00,799,6,22
2,675.69,25.03,27,2019-02-26 17:01:00,2019-10-08 13:56:00,227,223,59
5,1896.41,8.82,215,2019-01-28 15:48:00,2019-11-21 13:40:00,1095,296,15
1,289.96,32.22,9,2019-07-02 13:19:00,2019-07-02 13:19:00,220,0,157
2,763.28,18.62,41,2019-09-20 09:16:00,2019-11-27 13:15:00,306,68,9
2,137.0,27.4,5,2019-11-23 12:52:00,2019-11-27 15:33:00,116,4,9
5,1870.97,21.26,88,2019-05-17 08:55:00,2019-11-21 13:15:00,787,188,15
5,1125.07,14.42,78,2018-12-05 09:57:00,2019-10-24 12:42:00,1675,323,44
3,710.29,3.92,181,2019-02-11 14:40:00,2019-05-30 14:57:00,462,108,190
1,194.37,13.88,14,2019-09-19 14:55:00,2019-09-19 14:55:00,178,0,78
1,511.82,17.65,29,2019-09-21 11:39:00,2019-09-21 11:39:00,338,0,77
4,1255.59,15.31,82,2019-09-05 09:57:00,2019-12-04 12:28:00,1061,90,3
3,414.04,19.72,21,2019-06-07 19:40:00,2019-10-03 13:10:00,191,117,64
1,396.87,16.54,24,2019-03-21 14:00:00,2019-03-21 14:00:00,191,0,260
2,376.64,12.99,29,2019-05-09 11:34:00,2019-10-10 08:56:00,428,153,58
7,2092.32,27.53,76,2019-06-14 09:15:00,2019-12-07 09:08:00,1134,175,0
10,3558.87,32.65,109,2018-12-05 12:18:00,2019-12-06 16:18:00,2013,366,0
1,374.57,31.21,12,2019-04-03 15:21:00,2019-04-03 15:21:00,155,0,247
2,497.56,18.43,27,2019-10-30 12:06:00,2019-11-30 12:08:00,229,31,7
1,271.05,27.1,10,2018-12-14 08:39:00,2018-12-14 08:39:00,79,0,358
1,272.22,16.01,17,2019-09-23 12:25:00,2019-09-23 12:25:00,394,0,75
1,622.88,15.57,40,2019-02-21 09:14:00,2019-02-21 09:14:00,711,0,289
3,1138.0,227.6,5,2019-11-08 09:08:00,2019-11-20 14:25:00,17,12,16
2,288.6,16.03,18,2019-05-01 09:46:00,2019-05-01 09:47:00,160,0,220
4,689.1,24.61,28,2019-11-08 16:39:00,2019-11-28 13:13:00,376,19,8
2,558.96,14.71,38,2019-10-30 11:12:00,2019-12-05 09:18:00,486,35,2
9,2997.03,23.6,127,2019-01-19 11:09:00,2019-05-15 12:59:00,1664,116,205
2,1145.84,22.04,52,2019-05-16 09:01:00,2019-06-29 12:50:00,556,44,161
1,302.2,21.59,14,2019-09-23 11:39:00,2019-09-23 11:39:00,139,0,75
2,605.58,6.88,88,2019-02-01 18:08:00,2019-03-21 11:48:00,359,47,261
1,387.31,17.6,22,2019-03-02 08:10:00,2019-03-02 08:10:00,289,0,280
8,6115.14,16.71,366,2019-10-05 13:14:00,2019-10-11 10:26:00,3534,5,57
1,308.48,15.42,20,2019-11-13 10:00:00,2019-11-13 10:00:00,214,0,24
31,91062.38,94.56,963,2018-11-29 10:19:00,2019-12-05 10:12:00,64549,370,2
10,2924.99,27.86,105,2019-02-09 12:22:00,2019-11-09 12:11:00,2753,272,28
1,513.2,85.53,6,2019-09-26 16:42:00,2019-09-26 16:42:00,254,0,71
1,208.65,5.22,40,2019-08-01 15:45:00,2019-08-01 15:45:00,135,0,127
4,639.02,7.35,87,2019-01-23 14:33:00,2019-11-06 14:04:00,243,286,30
5,768.08,5.61,137,2019-02-25 12:41:00,2019-11-22 16:51:00,416,270,14
1,153.94,13.99,11,2019-02-02 11:48:00,2019-02-02 11:48:00,102,0,308
6,1844.02,22.49,82,2018-12-04 15:18:00,2019-11-20 16:43:00,1236,351,16
1,546.81,18.23,30,2019-10-15 12:04:00,2019-10-15 12:04:00,365,0,53
3,723.21,16.07,45,2019-05-22 15:14:00,2019-11-08 11:22:00,519,169,29
5,1070.71,14.67,73,2019-05-03 16:31:00,2019-12-06 12:31:00,1034,216,1
4,652.74,19.78,33,2019-11-18 13:40:00,2019-11-26 13:20:00,872,7,10
1,145.0,24.17,6,2018-12-11 14:32:00,2018-12-11 14:32:00,90,0,360
1,422.7,46.97,9,2018-12-13 12:05:00,2018-12-13 12:05:00,82,0,359
4,1195.9,62.94,19,2018-12-07 12:20:00,2019-12-03 11:05:00,310,360,4
4,939.37,19.99,47,2019-05-03 13:43:00,2019-10-15 12:32:00,488,164,53
8,3628.5,14.34,253,2019-09-27 13:04:00,2019-12-06 13:27:00,2138,70,0
10,2385.0,6.05,394,2018-12-07 20:01:00,2019-12-06 18:42:00,1526,363,0
1,296.7,21.19,14,2019-05-31 19:17:00,2019-05-31 19:17:00,136,0,189
1,223.36,24.82,9,2019-10-15 12:47:00,2019-10-15 12:47:00,103,0,53
1,164.4,12.65,13,2019-03-02 15:20:00,2019-03-02 15:20:00,136,0,279
1,76.5,25.5,3,2019-06-13 13:23:00,2019-06-13 13:23:00,6,0,176
2,897.62,11.97,75,2019-02-07 13:37:00,2019-11-08 10:56:00,700,273,29
1,98.42,10.94,9,2019-11-12 12:12:00,2019-11-12 12:12:00,134,0,25
2,578.9,23.16,25,2019-01-25 14:35:00,2019-11-13 11:56:00,194,291,24
1,170.75,6.83,25,2019-03-13 11:45:00,2019-03-13 11:45:00,134,0,269
3,645.96,4.45,145,2019-10-25 13:48:00,2019-10-25 14:04:00,341,0,42
1,103.3,20.66,5,2019-04-18 12:01:00,2019-04-18 12:01:00,58,0,233
2,148.86,24.81,6,2019-10-17 10:05:00,2019-11-14 09:59:00,210,27,23
3,267.16,6.36,42,2019-04-08 15:19:00,2019-05-24 14:09:00,86,45,196
1,306.84,7.14,43,2018-12-13 14:12:00,2018-12-13 14:12:00,150,0,358
4,930.41,18.99,49,2018-11-30 18:45:00,2019-10-08 17:00:00,719,311,59
1,1487.6,743.8,2,2019-07-31 10:00:00,2019-07-31 10:00:00,1048,0,129
5,1952.45,22.19,88,2019-07-12 20:01:00,2019-12-06 14:15:00,1763,146,0
2,483.26,4.56,106,2019-01-07 12:31:00,2019-11-18 12:22:00,349,314,19
1,157.9,26.32,6,2019-05-16 10:48:00,2019-05-16 10:48:00,101,0,205
3,541.46,15.93,34,2019-09-17 14:23:00,2019-11-23 12:57:00,306,66,13
4,854.95,32.88,26,2019-01-31 11:14:00,2019-09-04 09:18:00,635,215,94
1,167.62,3.64,46,2019-11-18 12:53:00,2019-11-18 12:53:00,146,0,18
7,1122.38,17.82,63,2019-06-17 13:06:00,2019-11-23 14:21:00,817,159,13
3,454.01,9.27,49,2019-09-18 14:00:00,2019-11-13 13:27:00,146,55,23
2,901.21,5.93,152,2019-11-12 13:42:00,2019-11-29 19:54:00,518,17,7
8,4331.48,26.25,165,2018-11-30 15:18:00,2019-11-30 15:48:00,2632,365,6
1,344.14,11.87,29,2019-01-09 14:15:00,2019-01-09 14:15:00,159,0,331
4,1498.51,5.01,299,2019-02-12 15:15:00,2019-10-18 15:57:00,905,248,49
4,226.75,18.9,12,2018-11-29 12:51:00,2019-09-27 17:53:00,95,302,70
3,380.6,15.22,25,2019-09-05 10:36:00,2019-11-08 13:01:00,308,64,28
1,185.65,23.21,8,2019-04-09 09:47:00,2019-04-09 09:47:00,77,0,242
19,3622.68,8.81,411,2018-12-07 16:57:00,2019-11-29 17:56:00,1994,357,7
1,143.46,28.69,5,2019-05-03 18:38:00,2019-05-03 18:38:00,138,0,217
3,448.9,8.98,50,2019-06-11 14:12:00,2019-12-03 12:28:00,258,174,4
3,215.72,4.79,45,2018-12-14 15:27:00,2019-03-30 12:41:00,88,105,252
25,11045.04,25.1,440,2018-11-30 14:47:00,2019-12-07 12:21:00,5927,371,0
1,175.27,6.04,29,2019-04-15 13:18:00,2019-04-15 13:18:00,123,0,235
2,1242.3,35.49,35,2019-08-02 14:12:00,2019-11-30 17:12:00,458,120,6
4,1133.07,5.29,214,2019-01-03 15:09:00,2019-08-20 13:30:00,1671,228,108
3,1240.2,53.92,23,2019-04-19 10:31:00,2019-08-29 13:37:00,676,132,99
4,2404.17,9.5,253,2019-04-11 13:47:00,2019-10-08 16:58:00,1631,180,59
3,1479.22,7.36,201,2019-10-28 14:05:00,2019-12-05 12:55:00,828,37,1
7,2225.97,13.41,166,2018-12-05 15:39:00,2019-09-25 13:42:00,1009,293,72
5,3927.34,18.44,213,2018-12-20 10:29:00,2019-12-04 10:30:00,3101,349,3
2,993.18,19.86,50,2019-03-28 10:32:00,2019-09-13 16:34:00,550,169,84
2,388.79,4.68,83,2019-10-31 16:19:00,2019-11-25 16:08:00,229,24,11
7,2827.93,10.47,270,2018-12-04 12:34:00,2019-11-14 14:11:00,4400,345,22
1,2044.37,37.17,55,2019-05-08 11:54:00,2019-05-08 11:54:00,1176,0,213
1,161.67,12.44,13,2019-11-20 09:43:00,2019-11-20 09:43:00,144,0,17
1,116.01,12.89,9,2019-04-12 18:02:00,2019-04-12 18:02:00,103,0,238
6,5102.97,9.11,560,2019-01-17 16:18:00,2019-12-05 13:53:00,4151,321,1
1,394.72,35.88,11,2019-09-20 14:18:00,2019-09-20 14:18:00,74,0,77
2,309.36,4.91,63,2019-01-29 15:09:00,2019-05-04 13:43:00,169,94,216
2,193.42,3.28,59,2019-11-04 13:00:00,2019-11-04 13:06:00,232,0,32
5,1112.22,4.69,237,2019-01-14 16:23:00,2019-10-28 12:28:00,723,286,40
15,3984.22,6.92,576,2018-12-11 13:52:00,2019-11-30 13:29:00,2560,353,6
6,2048.45,15.17,135,2019-02-13 10:40:00,2019-10-15 14:59:00,1808,244,52
14,4559.15,14.61,312,2019-02-05 11:20:00,2019-11-15 10:51:00,2496,282,22
1,390.07,3.9,100,2019-10-11 16:01:00,2019-10-11 16:01:00,238,0,56
3,329.6,23.54,14,2019-04-29 15:33:00,2019-07-30 14:06:00,140,91,129
3,571.2,190.4,3,2018-12-05 10:04:00,2019-06-17 10:11:00,224,194,173
3,971.58,12.46,78,2018-12-10 16:05:00,2019-12-02 11:50:00,331,356,5
1,218.52,2.84,77,2019-01-29 14:18:00,2019-01-29 14:18:00,127,0,311
1,81.44,20.36,4,2019-10-09 12:08:00,2019-10-09 12:08:00,60,0,59
3,1379.9,53.07,26,2018-12-18 13:31:00,2019-11-16 17:11:00,514,333,20
1,527.05,15.97,33,2019-11-05 11:32:00,2019-11-05 11:32:00,265,0,32
2,843.48,16.87,50,2019-05-03 17:59:00,2019-11-23 10:52:00,554,203,14
4,2047.0,6.5,315,2019-03-25 12:21:00,2019-11-19 13:36:00,1198,239,17
1,75.75,15.15,5,2019-09-17 15:21:00,2019-09-17 15:21:00,79,0,80
8,1814.12,14.75,123,2018-12-13 09:58:00,2019-12-02 10:56:00,1629,354,5
2,503.6,19.37,26,2019-04-19 14:03:00,2019-06-21 11:58:00,158,62,169
3,528.33,13.55,39,2019-04-19 13:22:00,2019-12-06 09:47:00,334,230,1
4,1324.84,18.93,70,2019-08-09 15:43:00,2019-11-06 13:25:00,644,88,30
9,2361.97,7.95,297,2019-01-04 12:45:00,2019-11-01 13:09:00,840,301,35
1,285.56,14.28,20,2019-11-18 14:40:00,2019-11-18 14:40:00,182,0,18
2,547.06,15.63,35,2019-08-14 13:25:00,2019-11-06 12:51:00,280,83,30
1,108.5,15.5,7,2019-03-06 15:22:00,2019-03-06 15:22:00,49,0,275
1,621.66,124.33,5,2019-09-12 09:13:00,2019-09-12 09:13:00,250,0,86
2,712.29,17.81,40,2019-06-14 12:55:00,2019-08-10 09:11:00,474,56,119
1,101.55,12.69,8,2018-11-29 14:38:00,2018-11-29 14:38:00,71,0,372
11,2895.64,18.44,157,2019-03-22 09:44:00,2019-12-06 13:43:00,1793,259,0
3,1008.39,19.77,51,2018-12-07 14:28:00,2019-05-02 13:17:00,323,145,218
1,133.06,19.01,7,2019-10-03 15:38:00,2019-10-03 15:38:00,30,0,64
4,1797.5,19.75,91,2019-04-02 10:29:00,2019-10-08 09:41:00,487,188,60
1,868.49,16.7,52,2019-07-22 15:53:00,2019-07-22 15:53:00,399,0,137
1,166.08,20.76,8,2019-11-16 14:52:00,2019-11-16 14:52:00,150,0,20
10,3945.0,17.0,232,2019-06-13 15:57:00,2019-11-26 10:29:00,3112,165,11
12,4867.72,18.79,259,2019-03-01 14:05:00,2019-11-12 12:55:00,2509,255,24
4,1207.56,27.44,44,2019-08-09 15:24:00,2019-11-01 12:46:00,1409,83,36
1,117.55,5.34,22,2019-03-05 13:17:00,2019-03-05 13:17:00,41,0,276
7,2638.94,29.0,91,2018-12-06 16:45:00,2019-11-27 11:34:00,1116,355,10
5,1674.69,20.42,82,2019-08-01 10:45:00,2019-09-25 13:04:00,1399,55,72
2,595.42,31.34,19,2019-05-10 15:23:00,2019-11-12 12:07:00,616,185,25
12,2999.46,18.98,158,2018-11-30 16:46:00,2019-11-20 13:29:00,1525,354,16
1,196.0,4.36,45,2019-07-19 13:37:00,2019-07-19 13:37:00,130,0,140
7,1802.91,20.96,86,2019-02-23 14:11:00,2019-11-12 08:56:00,797,261,25
2,604.64,14.06,43,2019-05-09 14:17:00,2019-11-19 11:29:00,604,193,18
2,728.16,40.45,18,2019-10-03 11:06:00,2019-12-04 09:06:00,596,61,3
5,2055.51,17.72,116,2019-02-12 09:24:00,2019-10-02 14:32:00,1033,232,65
2,347.75,23.18,15,2019-10-30 14:45:00,2019-12-06 13:25:00,93,36,0
7,3406.72,50.1,68,2019-04-02 10:11:00,2019-10-26 08:53:00,1916,206,42
1,205.7,18.7,11,2019-04-24 09:12:00,2019-04-24 09:12:00,110,0,227
4,1572.71,29.67,53,2018-12-07 14:27:00,2019-11-22 12:21:00,772,349,15
2,3178.17,28.89,110,2019-02-01 13:29:00,2019-10-18 14:18:00,1690,259,49
6,1629.12,7.18,227,2019-01-21 15:16:00,2019-12-06 12:50:00,1487,318,1
2,551.04,20.41,27,2018-12-04 10:20:00,2019-09-24 13:35:00,672,294,73
31,20374.28,28.9,705,2018-12-05 13:22:00,2019-12-06 18:03:00,8360,366,0
6,1387.68,17.79,78,2018-12-06 13:49:00,2019-12-03 15:16:00,932,362,3
30,16363.23,53.83,304,2018-12-04 08:42:00,2019-12-06 09:56:00,9775,367,1
1,298.11,18.63,16,2019-03-19 11:52:00,2019-03-19 11:52:00,207,0,263
2,1992.11,66.4,30,2019-09-13 10:35:00,2019-10-16 07:43:00,729,32,52
1,184.4,16.76,11,2019-11-14 12:42:00,2019-11-14 12:42:00,96,0,23
6,2474.33,20.97,118,2018-12-04 13:35:00,2019-11-27 15:59:00,1367,358,9
1,239.41,15.96,15,2019-10-25 11:10:00,2019-10-25 11:10:00,145,0,43
7,3191.53,24.55,130,2018-11-30 14:42:00,2019-11-21 11:36:00,1956,355,16
7,5739.46,20.07,286,2019-02-08 10:18:00,2019-11-30 15:39:00,2478,295,6
15,4757.95,18.59,256,2018-11-29 16:15:00,2019-11-07 15:17:00,1773,342,29
2,290.4,15.28,19,2018-12-04 11:10:00,2018-12-14 17:20:00,134,10,357
4,740.94,16.11,46,2018-12-13 13:37:00,2019-08-02 14:01:00,672,232,126
1,200.47,12.53,16,2019-07-23 15:48:00,2019-07-23 15:48:00,231,0,136
1,283.12,18.87,15,2019-07-19 12:00:00,2019-07-19 12:00:00,184,0,141
2,765.34,21.87,35,2019-06-19 12:35:00,2019-07-29 10:40:00,779,39,131
8,2285.71,19.88,115,2018-12-08 09:51:00,2019-10-30 13:43:00,1756,326,37
1,338.95,17.84,19,2019-04-15 15:40:00,2019-04-15 15:40:00,93,0,235
1,154.95,19.37,8,2019-03-22 11:34:00,2019-03-22 11:34:00,93,0,260
4,2534.64,17.85,142,2019-03-01 16:34:00,2019-11-21 11:51:00,1266,264,16
1,417.95,17.41,24,2019-03-30 12:25:00,2019-03-30 12:25:00,109,0,252
4,1824.37,24.65,74,2019-05-15 16:23:00,2019-11-07 16:03:00,1353,175,29
3,798.74,14.52,55,2019-07-22 13:30:00,2019-11-02 15:51:00,590,103,34
2,885.19,28.55,31,2019-04-12 09:28:00,2019-06-22 09:40:00,343,71,168
9,1823.52,17.7,103,2019-02-09 10:57:00,2019-12-04 13:45:00,963,298,2
17,10504.49,27.5,382,2018-12-06 11:02:00,2019-12-03 13:34:00,3899,362,3
2,152.4,30.48,5,2019-01-05 13:30:00,2019-06-05 15:03:00,144,151,184
2,267.08,7.63,35,2019-01-17 10:09:00,2019-06-03 10:12:00,91,137,187
1,137.45,19.64,7,2019-06-21 11:55:00,2019-06-21 11:55:00,17,0,169
2,385.1,16.74,23,2019-02-21 11:32:00,2019-11-27 11:40:00,246,279,10
1,522.91,18.03,29,2019-10-24 12:28:00,2019-10-24 12:28:00,215,0,44
1,153.0,15.3,10,2019-01-21 10:32:00,2019-01-21 10:32:00,92,0,320
1,326.4,326.4,1,2019-05-21 12:32:00,2019-05-21 12:32:00,384,0,200
11,5655.99,23.09,245,2019-03-15 10:38:00,2019-11-15 12:00:00,3072,245,22
1,139.35,23.22,6,2019-04-19 13:39:00,2019-04-19 13:39:00,83,0,231
15,5396.04,19.69,274,2019-03-27 11:29:00,2019-10-31 10:36:00,2466,217,37
4,1195.94,23.92,50,2018-12-05 10:43:00,2019-11-11 15:04:00,576,341,25
4,2424.04,21.08,115,2018-12-06 12:41:00,2019-09-02 15:22:00,1595,270,95
6,3276.4,327.64,10,2019-05-07 14:44:00,2019-08-02 18:37:00,792,87,126
3,1033.0,25.82,40,2019-07-22 13:26:00,2019-09-27 15:26:00,300,67,70
11,3439.08,17.91,192,2019-03-15 19:47:00,2019-11-21 16:34:00,2162,250,15
1,1060.25,16.06,66,2019-11-22 17:06:00,2019-11-22 17:06:00,645,0,14
3,2876.01,17.43,165,2019-09-12 11:39:00,2019-12-04 08:52:00,1469,82,3
13,5298.48,24.3,218,2019-01-15 14:49:00,2019-12-04 15:43:00,3576,323,2
4,1240.11,18.51,67,2019-06-07 14:18:00,2019-09-19 15:02:00,493,104,78
1,303.97,16.89,18,2018-11-30 09:29:00,2018-11-30 09:29:00,93,0,372
2,692.19,19.78,35,2019-03-21 09:54:00,2019-10-30 08:16:00,463,222,38
3,700.63,16.29,43,2019-04-18 10:04:00,2019-10-15 12:33:00,422,180,53
19,13110.02,19.0,690,2018-12-05 10:32:00,2019-12-05 16:47:00,8439,365,1
3,377.44,15.1,25,2019-08-16 14:33:00,2019-11-28 15:36:00,238,104,8
2,168.24,16.82,10,2019-10-10 14:42:00,2019-11-28 15:16:00,108,49,8
4,1879.05,19.37,97,2019-02-28 16:26:00,2019-11-18 15:05:00,1029,262,18
7,2791.35,59.39,47,2018-12-12 14:26:00,2019-11-26 09:12:00,861,348,11
2,355.11,23.67,15,2019-01-09 10:04:00,2019-08-16 15:28:00,89,219,112
6,2322.4,17.08,136,2018-12-14 14:17:00,2019-12-04 12:11:00,3412,354,3
1,110.25,18.38,6,2019-04-11 14:31:00,2019-04-11 14:31:00,29,0,239
1,71.4,71.4,1,2019-08-17 08:13:00,2019-08-17 08:13:00,12,0,112
2,674.52,19.27,35,2019-03-26 13:39:00,2019-06-12 15:45:00,320,78,177
9,1797.57,9.31,193,2019-06-26 15:44:00,2019-12-02 14:09:00,3957,158,4
1,80.64,80.64,1,2018-12-13 16:19:00,2018-12-13 16:19:00,192,0,358
5,1772.26,19.26,92,2019-03-22 13:54:00,2019-12-07 11:20:00,1869,259,0
30,5605.29,7.56,741,2018-11-30 17:17:00,2019-12-06 15:31:00,3320,370,0
